Year,Month,Ward_NO,Ward_Name,Building_Area_km2,Builtup_Area_Percentage,Population,Rainfall,RH2M,T2M_MAX,T2M_MIN,WS2M,GWL
2016,3,87,hal airport,1.013149282,14.9,44011,28.48296301,45.95,37.61,17.2,2.29,26.25996609
2016,3,90,halsoor,0.394650703,23.21,34683,16.5782255,45.95,37.61,17.2,2.29,18.41666442
2016,3,93,vasanth nagar,0.697240071,22.49,21483,7.115148633,45.95,37.61,17.2,2.29,21.36864039
2016,3,94,gandhinagar,0.517977772,27.26,29279,11.37168301,45.95,37.61,17.2,2.29,19.13284794
2016,3,96,okalipuram,0.295201916,36.9,39319,5.00457554,45.95,37.61,17.2,2.29,22.52543704
2016,3,104,govindaraja nagar,0.279028757,34.88,27460,8.65566752,45.95,37.61,17.2,2.29,20.30806264
2016,3,110,sampangiram nagar,0.871079114,19.8,24986,14.0876985,45.95,37.61,17.2,2.29,17.95763325
2016,3,112,domlur,0.550461182,32.38,28728,28.3857673,45.95,37.61,17.2,2.29,22.04956548
2016,3,114,agaram,0.746257394,6.78,37597,19.42041628,45.95,37.61,17.2,2.29,17.52032922
2016,3,119,dharmaraya swamy temple,0.433313525,39.39,24369,15.62821739,45.95,37.61,17.2,2.29,16.8970555
2016,3,124,hosahalli,0.333343407,37.04,40384,12.3067595,45.95,37.61,17.2,2.29,18.09068824
2016,3,126,maruthi mandir ward,0.325545732,40.69,34183,13.57385356,45.95,37.61,17.2,2.29,19.24010873
2016,3,128,nagarabhavi,0.456378591,28.52,47991,13.57385356,45.95,37.61,17.2,2.29,19.24010873
2016,3,129,jnana bharathi ward,1.907018274,16.03,112324,12.5293827,45.95,37.61,17.2,2.29,24.07923581
2016,3,130,ullalu,1.340874648,15.41,100206,14.38104794,45.95,37.61,17.2,2.29,22.80042063
2016,3,143,vishveshwara puram,0.600131161,24.01,30732,15.62821739,45.95,37.61,17.2,2.29,16.8970555
2016,3,144,siddapura,0.24079122,34.4,36353,18.94967527,45.95,37.61,17.2,2.29,15.70342276
2016,3,145,hombegowda nagara,0.49384872,35.27,39304,18.94967527,45.95,37.61,17.2,2.29,15.70342276
2016,3,147,adugodi,0.298018371,18.63,36791,18.94967527,45.95,37.61,17.2,2.29,15.70342276
2016,3,149,varthuru,2.035875914,7.19,81691,30.44749367,45.95,37.61,17.2,2.29,33.93297768
2016,3,150,bellanduru,3.702715283,14.03,162110,29.18925066,45.95,37.61,17.2,2.29,36.35
2016,3,153,jayanagar,0.613730794,24.55,39333,15.62821739,45.95,37.61,17.2,2.29,16.8970555
2016,3,154,basavanagudi,0.467493204,38.96,31022,12.3067595,45.95,37.61,17.2,2.29,18.09068824
2016,3,157,gali anjenaya temple ward,0.445422692,40.49,39224,12.3067595,45.95,37.61,17.2,2.29,18.09068824
2016,3,158,deepanjali nagar,0.590377815,28.11,56342,12.3067595,45.95,37.61,17.2,2.29,18.09068824
2016,3,159,kengeri,0.746648735,14.64,52634,13.54853681,45.95,37.61,17.2,2.29,23.30353532
2016,3,160,rajarajeshwari nagar,1.988674853,17.92,90280,14.60227651,45.95,37.61,17.2,2.29,16.62
2016,3,164,vidyapeeta ward,0.469694319,39.14,48980,15.04120993,45.95,37.61,17.2,2.29,26.32118779
2016,3,168,pattabhiram nagar,0.534627122,31.45,27080,27.00200316,45.95,37.61,17.2,2.29,17.11800754
2016,3,171,gurappanapalya,0.334726752,47.82,46626,27.00200316,45.95,37.61,17.2,2.29,17.11800754
2016,3,172,madivala,0.476540525,39.71,47202,27.00200316,45.95,37.61,17.2,2.29,38.7
2016,3,173,jakkasandra,0.361704409,24.11,39762,28.01152772,45.95,37.61,17.2,2.29,19.06955358
2016,3,174,hsr layout,1.585739702,22.33,102174,28.01152772,45.95,37.61,17.2,2.29,19.06955358
2016,3,177,j p nagar,0.655674414,36.43,29022,35.05433104,45.95,37.61,17.2,2.29,23.55
2016,3,179,shakambari nagar,0.557684278,29.35,27346,26.4149957,45.95,37.61,17.2,2.29,26.54213983
2016,3,180,banashankari temple ward,0.249923777,35.7,47119,17.77566036,45.95,37.61,17.2,2.29,34.55168733
2016,3,181,kumaraswamy layout,0.625485778,34.75,54745,17.77566036,45.95,37.61,17.2,2.29,34.55168733
2016,3,184,uttarahalli,1.334769605,13.48,94078,15.63069947,45.95,37.61,17.2,2.29,33.32940429
2016,3,185,yelchenahalli,0.603758003,37.73,61308,17.77566036,45.95,37.61,17.2,2.29,34.55168733
2016,3,186,jaraganahalli,0.414424442,31.88,49502,26.4149957,45.95,37.61,17.2,2.29,26.54213983
2016,3,188,bilekhalli,0.908906904,21.14,75251,35.05433104,45.95,37.61,17.2,2.29,18.53259232
2016,3,189,hongasandra,0.861323131,41.02,120372,27.82440793,45.95,37.61,17.2,2.29,17.57954763
2016,3,190,mangammanapalya,1.062793772,30.37,103700,20.59448482,45.95,37.61,17.2,2.29,16.62650293
2016,3,191,singasandra,1.643138291,16.94,131915,18.25357783,45.95,37.61,17.2,2.29,26.86373574
2016,3,192,begur,2.407658916,12.67,166957,17.67034618,45.95,37.61,17.2,2.29,25.925
2016,3,193,arakere,1.462773142,22.16,90418,19.49770315,45.95,37.61,17.2,2.29,25.7713828
2016,3,195,konankunte,1.022391911,30.07,98337,18.92368889,45.95,37.61,17.2,2.29,28.69815098
2016,3,196,anjanapura,0.971117874,8.52,67954,16.65077165,45.95,37.61,17.2,2.29,27.8581946
2016,3,197,vasanthpura,1.280744541,22.47,100260,17.77566036,45.95,37.61,17.2,2.29,34.55168733
2016,3,198,hemmigepura,2.08882156,6.85,73543,12.68450697,45.95,37.61,17.2,2.29,25.1
2016,4,1,kempegowda ward,0.816510443,7.49,44382,3.495547662,38.68,40.38,20.07,2.46,15
2016,4,2,chowdeswari ward,0.725204196,11.16,50770,3.92356135,38.68,40.38,20.07,2.46,32.49732884
2016,4,3,atturu,1.397200532,15.88,92448,4.413630517,38.68,40.38,20.07,2.46,31.97752417
2016,4,4,yelahanka satellite town,0.861904265,18.74,54237,5.19727511,38.68,40.38,20.07,2.46,28.69364689
2016,4,5,jakkuru,2.108904743,8.97,83840,7.985623822,38.68,40.38,20.07,2.46,30.81816509
2016,4,6,thanisandra,1.991155232,19.91,139161,12.63427675,38.68,40.38,20.07,2.46,32.14004813
2016,4,7,byatarayanapura,1.606173903,16.06,111676,9.328233859,38.68,40.38,20.07,2.46,21.71598917
2016,4,9,vidyaranyapura,1.42716793,14.42,91986,10.95013359,38.68,40.38,20.07,2.46,28.2372596
2016,4,10,dodda bommasandra,0.789682797,18.8,47819,19.2872579,38.68,40.38,20.07,2.46,33.11916745
2016,4,12,shettihalli,1.416726031,17.49,91440,15.31699763,38.68,40.38,20.07,2.46,36.4
2016,4,14,bagalakunte,1.158805349,26.95,100834,18.06196193,38.68,40.38,20.07,2.46,29
2016,4,16,jalahalli,0.768856585,14.79,43692,20.41566474,38.68,40.38,20.07,2.46,33.8
2016,4,18,radhakrishna temple ward,0.603073985,31.74,40955,16.70299207,38.68,40.38,20.07,2.46,27.78087232
2016,4,19,sanjaya nagar,0.500802626,33.39,37944,16.70299207,38.68,40.38,20.07,2.46,27.78087232
2016,4,22,vishwanath nagenahalli,0.655576241,43.71,74387,14.11872624,38.68,40.38,20.07,2.46,22.44257718
2016,4,24,hbr layout,1.14722258,24.94,81071,15.60002458,38.68,40.38,20.07,2.46,23.34383882
2016,4,25,horamavu,3.068642999,17.54,180915,10.4635356,38.68,40.38,20.07,2.46,30.47148508
2016,4,26,ramamurthy nagar,1.533114031,21,70829,10.2489478,38.68,40.38,20.07,2.46,29.6907232
2016,4,27,banasavadi,1.130288746,33.24,65664,15.41607216,38.68,40.38,20.07,2.46,24.50729265
2016,4,28,kammanahalli,0.448206786,44.82,55149,15.77377,38.68,40.38,20.07,2.46,17.06895113
2016,4,29,kacharkanahalli,0.600146243,35.3,36269,15.41607216,38.68,40.38,20.07,2.46,24.50729265
2016,4,35,aramane nagara,1.132699304,15.1,40580,15.90479938,38.68,40.38,20.07,2.46,4.5
2016,4,36,mattikere,0.380920236,42.32,37657,16.02562175,38.68,40.38,20.07,2.46,29.36767345
2016,4,38,hmt ward,1.255802146,24.15,41271,15.40503608,38.68,40.38,20.07,2.46,30.70365306
2016,4,39,chokkasandra,0.981361439,25.83,84608,21.54407158,38.68,40.38,20.07,2.46,34.43307943
2016,4,40,dodda bidarakallu,1.925267004,14.92,145949,12.92272216,38.68,40.38,20.07,2.46,30.89847838
2016,4,41,peenya industrial area,1.724990798,31.36,85452,14.11096214,38.68,40.38,20.07,2.46,29.89848159
2016,4,42,lakshmi devi nagar,0.430075108,28.67,53214,13.35869092,38.68,40.38,20.07,2.46,29.46051093
2016,4,45,malleswaram,0.471375315,26.19,33131,16.02562175,38.68,40.38,20.07,2.46,29.36767345
2016,4,48,muneshwara nagar,0.20914606,41.83,38959,17.44922778,38.68,40.38,20.07,2.46,21.91819279
2016,4,50,benniganahalli,0.791753606,16.16,61478,15.77377,38.68,40.38,20.07,2.46,17.06895113
2016,4,51,vijnanapura,0.59914299,28.53,53308,9.035019185,38.68,40.38,20.07,2.46,23.95418656
2016,4,52,k r puram,0.904881145,18.85,40813,5.08182345,38.68,40.38,20.07,2.46,34.87415376
2016,4,53,basavanapura,1.181970664,18.76,73624,4.863286933,38.68,40.38,20.07,2.46,29.97505471
2016,4,54,hudi,1.933070567,12.89,79904,8.071811945,38.68,40.38,20.07,2.46,32.93923358
2016,4,58,new tippasandara,0.944925044,27.79,49905,11.76553887,38.68,40.38,20.07,2.46,20.61871011
2016,4,65,kadu malleshwar ward,0.493097923,35.22,36454,15.10660669,38.68,40.38,20.07,2.46,23.76718612
2016,4,68,mahalakshimpuram,0.379836772,42.2,49952,12.7639856,38.68,40.38,20.07,2.46,25.61617945
2016,4,69,laggere,0.550009424,34.38,87364,10.39440742,38.68,40.38,20.07,2.46,27.63118268
2016,4,72,herohalli,1.351383905,17.33,114044,8.410438873,38.68,40.38,20.07,2.46,30
2016,4,73,kottegepalya,1.309737074,22.58,108381,9.636179915,38.68,40.38,20.07,2.46,26.20136771
2016,4,74,shakthi ganapathi nagar,0.296271914,42.32,49700,10.39440742,38.68,40.38,20.07,2.46,27.63118268
2016,4,77,dattatreya temple,0.307863598,43.98,32951,15.10660669,38.68,40.38,20.07,2.46,23.76718612
2016,4,78,pulikeshinagar,0.478688256,28.16,29202,17.44922778,38.68,40.38,20.07,2.46,21.91819279
2016,4,80,hoysala nagar,0.624352885,29.73,34885,13.66010184,38.68,40.38,20.07,2.46,21.051871
2016,4,81,vijnana nagar,1.363220205,23.92,88458,7.132005249,38.68,40.38,20.07,2.46,26.39631179
2016,4,82,garudachar playa,1.37975324,20.29,78114,4.353788594,38.68,40.38,20.07,2.46,25.90485759
2016,4,83,kadugodi,1.384228193,12.36,62879,4.337181982,38.68,40.38,20.07,2.46,26.98901504
2016,4,84,hagadur,1.868155536,14.83,71802,3.912150135,38.68,40.38,20.07,2.46,29.08551894
2016,4,85,dodda nekkundi,2.395965263,19.97,109630,3.181598489,38.68,40.38,20.07,2.46,29.78374512
2016,4,86,marathahalli,0.747464922,24.11,53642,5.228991313,38.68,40.38,20.07,2.46,28.83843703
2016,4,87,hal airport,1.013149282,14.9,44080,5.228991313,38.68,40.38,20.07,2.46,28.83843703
2016,4,90,halsoor,0.394650703,23.21,34677,12.54877592,38.68,40.38,20.07,2.46,20.11630773
2016,4,93,vasanth nagar,0.697240071,22.49,21462,15.10660669,38.68,40.38,20.07,2.46,23.76718612
2016,4,94,gandhinagar,0.517977772,27.26,29249,11.7143033,38.68,40.38,20.07,2.46,21.28145976
2016,4,96,okalipuram,0.295201916,36.9,39339,12.7639856,38.68,40.38,20.07,2.46,25.61617945
2016,4,104,govindaraja nagar,0.279028757,34.88,27469,10.09659361,38.68,40.38,20.07,2.46,22.94901417
2016,4,110,sampangiram nagar,0.871079114,19.8,24948,13.33201298,38.68,40.38,20.07,2.46,19.61390534
2016,4,112,domlur,0.550461182,32.38,28698,7.757307731,38.68,40.38,20.07,2.46,24.16846909
2016,4,114,agaram,0.746257394,6.78,37609,8.653023557,38.68,40.38,20.07,2.46,19.10819905
2016,4,119,dharmaraya swamy temple,0.433313525,39.39,24328,8.321999904,38.68,40.38,20.07,2.46,18.79573339
2016,4,124,hosahalli,0.333343407,37.04,40435,7.42920162,38.68,40.38,20.07,2.46,20.28184889
2016,4,126,maruthi mandir ward,0.325545732,40.69,34267,7.774463259,38.68,40.38,20.07,2.46,21.81179334
2016,4,128,nagarabhavi,0.456378591,28.52,48219,7.774463259,38.68,40.38,20.07,2.46,21.81179334
2016,4,129,jnana bharathi ward,1.907018274,16.03,113234,8.072277073,38.68,40.38,20.07,2.46,26.49396185
2016,4,130,ullalu,1.340874648,15.41,101088,8.989787352,38.68,40.38,20.07,2.46,25.56007664
2016,4,143,vishveshwara puram,0.600131161,24.01,30704,8.321999904,38.68,40.38,20.07,2.46,18.79573339
2016,4,144,siddapura,0.24079122,34.4,36377,9.214798188,38.68,40.38,20.07,2.46,17.30961789
2016,4,145,hombegowda nagara,0.49384872,35.27,39320,9.214798188,38.68,40.38,20.07,2.46,17.30961789
2016,4,147,adugodi,0.298018371,18.63,36833,9.214798188,38.68,40.38,20.07,2.46,17.30961789
2016,4,149,varthuru,2.035875914,7.19,82223,1.518053856,38.68,40.38,20.07,2.46,36.82494288
2016,4,150,bellanduru,3.702715283,14.03,163961,3.270417029,38.68,40.38,20.07,2.46,41.05
2016,4,153,jayanagar,0.613730794,24.55,39352,8.321999904,38.68,40.38,20.07,2.46,18.79573339
2016,4,154,basavanagudi,0.467493204,38.96,30997,7.42920162,38.68,40.38,20.07,2.46,20.28184889
2016,4,157,gali anjenaya temple ward,0.445422692,40.49,39303,7.42920162,38.68,40.38,20.07,2.46,20.28184889
2016,4,158,deepanjali nagar,0.590377815,28.11,56528,7.42920162,38.68,40.38,20.07,2.46,20.28184889
2016,4,159,kengeri,0.746648735,14.64,52851,8.637041249,38.68,40.38,20.07,2.46,26.236238
2016,4,160,rajarajeshwari nagar,1.988674853,17.92,90955,7.86418512,38.68,40.38,20.07,2.46,18.8
2016,4,164,vidyapeeta ward,0.469694319,39.14,49074,6.392657056,38.68,40.38,20.07,2.46,29.47411819
2016,4,168,pattabhiram nagar,0.534627122,31.45,27060,5.398219232,38.68,40.38,20.07,2.46,19.10713602
2016,4,171,gurappanapalya,0.334726752,47.82,46693,5.398219232,38.68,40.38,20.07,2.46,19.10713602
2016,4,172,madivala,0.476540525,39.71,47279,5.398219232,38.68,40.38,20.07,2.46,41.6
2016,4,173,jakkasandra,0.361704409,24.11,39872,3.735055439,38.68,40.38,20.07,2.46,20.98629377
2016,4,174,hsr layout,1.585739702,22.33,102973,3.735055439,38.68,40.38,20.07,2.46,20.98629377
2016,4,177,j p nagar,0.655674414,36.43,29025,1.581640275,38.68,40.38,20.07,2.46,26.35
2016,4,179,shakambari nagar,0.557684278,29.35,27370,3.468876384,38.68,40.38,20.07,2.46,29.78552081
2016,4,180,banashankari temple ward,0.249923777,35.7,47203,5.356112492,38.68,40.38,20.07,2.46,38.66638748
2016,4,181,kumaraswamy layout,0.625485778,34.75,54876,5.356112492,38.68,40.38,20.07,2.46,38.66638748
2016,4,184,uttarahalli,1.334769605,13.48,94836,7.953906981,38.68,40.38,20.07,2.46,37.27400274
2016,4,185,yelchenahalli,0.603758003,37.73,61573,5.356112492,38.68,40.38,20.07,2.46,38.66638748
2016,4,186,jaraganahalli,0.414424442,31.88,49708,3.468876384,38.68,40.38,20.07,2.46,29.78552081
2016,4,188,bilekhalli,0.908906904,21.14,75752,1.581640275,38.68,40.38,20.07,2.46,20.90465414
2016,4,189,hongasandra,0.861323131,41.02,121470,1.723929293,38.68,40.38,20.07,2.46,19.39520612
2016,4,190,mangammanapalya,1.062793772,30.37,104461,1.86621831,38.68,40.38,20.07,2.46,17.88575809
2016,4,191,singasandra,1.643138291,16.94,133239,1.496225763,38.68,40.38,20.07,2.46,28.99266697
2016,4,192,begur,2.407658916,12.67,168949,1.842329659,38.68,40.38,20.07,2.46,29.175
2016,4,193,arakere,1.462773142,22.16,91059,2.154890602,38.68,40.38,20.07,2.46,28.19451749
2016,4,195,konankunte,1.022391911,30.07,99196,3.221964565,38.68,40.38,20.07,2.46,31.68514082
2016,4,196,anjanapura,0.971117874,8.52,68392,3.055442591,38.68,40.38,20.07,2.46,30.79106965
2016,4,197,vasanthpura,1.280744541,22.47,101039,5.356112492,38.68,40.38,20.07,2.46,38.66638748
2016,4,198,hemmigepura,2.08882156,6.85,73992,6.245413481,38.68,40.38,20.07,2.46,28
2016,5,1,kempegowda ward,0.816510443,7.49,44554,114.9538389,60.84,39.32,20.7,2.56,14.5
2016,5,2,chowdeswari ward,0.725204196,11.16,51034,107.861741,60.84,39.32,20.7,2.56,30.22254639
2016,5,3,atturu,1.397200532,15.88,93132,105.1447689,60.84,39.32,20.7,2.56,29.9515769
2016,5,4,yelahanka satellite town,0.861904265,18.74,54458,110.1267803,60.84,39.32,20.7,2.56,26.8839635
2016,5,5,jakkuru,2.108904743,8.97,84477,130.7847802,60.84,39.32,20.7,2.56,27.91053598
2016,5,6,thanisandra,1.991155232,19.91,140629,137.728023,60.84,39.32,20.7,2.56,28.45980495
2016,5,7,byatarayanapura,1.606173903,16.06,112453,124.4764434,60.84,39.32,20.7,2.56,20.00844854
2016,5,9,vidyaranyapura,1.42716793,14.42,92682,114.5464056,60.84,39.32,20.7,2.56,26.08710495
2016,5,10,dodda bommasandra,0.789682797,18.8,48026,102.8741956,60.84,39.32,20.7,2.56,30.38268711
2016,5,12,shettihalli,1.416726031,17.49,92028,99.91981526,60.84,39.32,20.7,2.56,34.6
2016,5,14,bagalakunte,1.158805349,26.95,101536,95.22326262,60.84,39.32,20.7,2.56,27.1
2016,5,16,jalahalli,0.768856585,14.79,43790,97.67104997,60.84,39.32,20.7,2.56,31
2016,5,18,radhakrishna temple ward,0.603073985,31.74,41055,118.966031,60.84,39.32,20.7,2.56,25.29024641
2016,5,19,sanjaya nagar,0.500802626,33.39,38038,118.966031,60.84,39.32,20.7,2.56,25.29024641
2016,5,22,vishwanath nagenahalli,0.655576241,43.71,74821,135.0578664,60.84,39.32,20.7,2.56,20.1978057
2016,5,24,hbr layout,1.14722258,24.94,81482,129.0271985,60.84,39.32,20.7,2.56,21.04573509
2016,5,25,horamavu,3.068642999,17.54,182763,130.3780508,60.84,39.32,20.7,2.56,27.20631723
2016,5,26,ramamurthy nagar,1.533114031,21,71283,123.983049,60.84,39.32,20.7,2.56,26.77504724
2016,5,27,banasavadi,1.130288746,33.24,65922,127.0267583,60.84,39.32,20.7,2.56,22.23925224
2016,5,28,kammanahalli,0.448206786,44.82,55288,123.071847,60.84,39.32,20.7,2.56,15.4625766
2016,5,29,kacharkanahalli,0.600146243,35.3,36313,127.0267583,60.84,39.32,20.7,2.56,22.23925224
2016,5,35,aramane nagara,1.132699304,15.1,40644,117.3987475,60.84,39.32,20.7,2.56,2.47
2016,5,36,mattikere,0.380920236,42.32,37667,103.7698563,60.84,39.32,20.7,2.56,26.95379672
2016,5,38,hmt ward,1.255802146,24.15,41345,109.872395,60.84,39.32,20.7,2.56,28.65694798
2016,5,39,chokkasandra,0.981361439,25.83,85087,92.46790433,60.84,39.32,20.7,2.56,32.51487914
2016,5,40,dodda bidarakallu,1.925267004,14.92,147569,111.4791241,60.84,39.32,20.7,2.56,29.2533806
2016,5,41,peenya industrial area,1.724990798,31.36,85984,112.2051282,60.84,39.32,20.7,2.56,28.0817016
2016,5,42,lakshmi devi nagar,0.430075108,28.67,53428,115.6738919,60.84,39.32,20.7,2.56,27.37097092
2016,5,45,malleswaram,0.471375315,26.19,33114,103.7698563,60.84,39.32,20.7,2.56,26.95379672
2016,5,48,muneshwara nagar,0.20914606,41.83,39012,126.9974109,60.84,39.32,20.7,2.56,19.50663019
2016,5,50,benniganahalli,0.791753606,16.16,61698,123.071847,60.84,39.32,20.7,2.56,15.4625766
2016,5,51,vijnanapura,0.59914299,28.53,53430,121.6930002,60.84,39.32,20.7,2.56,21.82182988
2016,5,52,k r puram,0.904881145,18.85,40910,120.9393398,60.84,39.32,20.7,2.56,31.31084223
2016,5,53,basavanapura,1.181970664,18.76,74111,127.0537851,60.84,39.32,20.7,2.56,26.79216465
2016,5,54,hudi,1.933070567,12.89,80496,132.4164238,60.84,39.32,20.7,2.56,29.14760182
2016,5,58,new tippasandara,0.944925044,27.79,50005,132.1044473,60.84,39.32,20.7,2.56,18.65306977
2016,5,65,kadu malleshwar ward,0.493097923,35.22,36468,115.831464,60.84,39.32,20.7,2.56,21.51576826
2016,5,68,mahalakshimpuram,0.379836772,42.2,50042,104.665517,60.84,39.32,20.7,2.56,23.52490633
2016,5,69,laggere,0.550009424,34.38,87957,122.0737401,60.84,39.32,20.7,2.56,25.86511283
2016,5,72,herohalli,1.351383905,17.33,115145,121.017978,60.84,39.32,20.7,2.56,28
2016,5,73,kottegepalya,1.309737074,22.58,109162,120.874223,60.84,39.32,20.7,2.56,24.60831287
2016,5,74,shakthi ganapathi nagar,0.296271914,42.32,49799,122.0737401,60.84,39.32,20.7,2.56,25.86511283
2016,5,77,dattatreya temple,0.307863598,43.98,32944,115.831464,60.84,39.32,20.7,2.56,21.51576826
2016,5,78,pulikeshinagar,0.478688256,28.16,29208,126.9974109,60.84,39.32,20.7,2.56,19.50663019
2016,5,80,hoysala nagar,0.624352885,29.73,34880,130.4021018,60.84,39.32,20.7,2.56,18.93758991
2016,5,81,vijnana nagar,1.363220205,23.92,89076,129.0651912,60.84,39.32,20.7,2.56,24.03973562
2016,5,82,garudachar playa,1.37975324,20.29,78678,131.1956951,60.84,39.32,20.7,2.56,23.05789932
2016,5,83,kadugodi,1.384228193,12.36,63238,142.5099592,60.84,39.32,20.7,2.56,24.5035643
2016,5,84,hagadur,1.868155536,14.83,72203,142.0664906,60.84,39.32,20.7,2.56,26.56512326
2016,5,85,dodda nekkundi,2.395965263,19.97,110596,133.8679794,60.84,39.32,20.7,2.56,27.0942453
2016,5,86,marathahalli,0.747464922,24.11,53897,136.4373822,60.84,39.32,20.7,2.56,26.25764135
2016,5,87,hal airport,1.013149282,14.9,44149,136.4373822,60.84,39.32,20.7,2.56,26.25764135
2016,5,90,halsoor,0.394650703,23.21,34670,136.1978551,60.84,39.32,20.7,2.56,17.89029678
2016,5,93,vasanth nagar,0.697240071,22.49,21441,115.831464,60.84,39.32,20.7,2.56,21.51576826
2016,5,94,gandhinagar,0.517977772,27.26,29219,126.3430424,60.84,39.32,20.7,2.56,19.13424343
2016,5,96,okalipuram,0.295201916,36.9,39358,104.665517,60.84,39.32,20.7,2.56,23.52490633
2016,5,104,govindaraja nagar,0.279028757,34.88,27479,112.3948218,60.84,39.32,20.7,2.56,21.14096307
2016,5,110,sampangiram nagar,0.871079114,19.8,24909,140.2912629,60.84,39.32,20.7,2.56,17.12752379
2016,5,112,domlur,0.550461182,32.38,28668,141.1370475,60.84,39.32,20.7,2.56,21.84356293
2016,5,114,agaram,0.746257394,6.78,37620,150.805062,60.84,39.32,20.7,2.56,16.87273758
2016,5,119,dharmaraya swamy temple,0.433313525,39.39,24286,136.8546208,60.84,39.32,20.7,2.56,16.75271859
2016,5,124,hosahalli,0.333343407,37.04,40486,120.1241266,60.84,39.32,20.7,2.56,18.75701981
2016,5,126,maruthi mandir ward,0.325545732,40.69,34352,119.2996577,60.84,39.32,20.7,2.56,20.42586639
2016,5,128,nagarabhavi,0.456378591,28.52,48447,119.2996577,60.84,39.32,20.7,2.56,20.42586639
2016,5,129,jnana bharathi ward,1.907018274,16.03,114150,128.978576,60.84,39.32,20.7,2.56,25.15001615
2016,5,130,ullalu,1.340874648,15.41,101978,129.836055,60.84,39.32,20.7,2.56,23.68253682
2016,5,143,vishveshwara puram,0.600131161,24.01,30677,136.8546208,60.84,39.32,20.7,2.56,16.75271859
2016,5,144,siddapura,0.24079122,34.4,36401,153.5851149,60.84,39.32,20.7,2.56,14.74841738
2016,5,145,hombegowda nagara,0.49384872,35.27,39336,153.5851149,60.84,39.32,20.7,2.56,14.74841738
2016,5,147,adugodi,0.298018371,18.63,36874,153.5851149,60.84,39.32,20.7,2.56,14.74841738
2016,5,149,varthuru,2.035875914,7.19,82758,135.2401698,60.84,39.32,20.7,2.56,34.36300338
